id_venda,id_cliente,id_produto,canal_venda,valor,data_venda
2213,3407,26,Marketplace,3133.9,2022-07-15
2214,2522,42,Loja Online,3329.42,2025-05-04
2215,319,8,Revendedor,7463.82,2021-01-30
2216,1331,13,Revendedor,7661.07,2024-12-26
2217,2856,33,Revendedor,5116.34,2021-02-24
2218,3017,45,Loja Online,5242.16,2024-07-15
2219,3474,48,Loja Física,2014.59,2023-02-13
2220,283,53,Marketplace,5084.53,2023-09-01
2221,232,45,Loja Física,2164.51,2023-03-14
2222,3732,44,Loja Física,2108.88,2022-11-28
2223,1323,1,Loja Online,6190.68,2021-06-20
2224,3149,26,Loja Online,4196.44,2020-11-15
2225,1547,28,Loja Física,6655.02,2022-07-30
2226,2072,45,Marketplace,4055.11,2024-11-14
2227,3136,38,Marketplace,5898.07,2023-01-06
2228,729,7,Marketplace,6532.4,2023-06-18
2229,2204,48,Loja Física,7447.13,2021-11-10
2230,3261,45,Marketplace,150.72,2021-04-07
2231,1380,53,Revendedor,112.47,2022-04-25
2232,573,50,Revendedor,4247.2,2025-08-21
2233,2363,47,Revendedor,1448.01,2023-10-05
2234,3070,12,Loja Física,1664.36,2022-01-28
2235,1491,33,Loja Online,3660.22,2025-01-31
2236,1742,12,Loja Física,565.96,2022-01-15
2237,1497,52,Loja Física,2148.88,2020-09-20
2238,3349,29,Loja Online,6960.06,2024-04-10
2239,1361,6,Marketplace,777.09,2022-04-07
2240,1022,18,Loja Online,2803.0,2024-11-12
2241,1924,31,Revendedor,5415.16,2023-01-02
2242,826,1,Loja Online,2202.04,2024-04-13
2243,60,43,Loja Online,865.05,2020-12-27
2244,4279,51,Loja Online,3067.76,2020-11-29
2245,4261,49,Marketplace,7463.81,2024-11-28
2246,3877,49,Marketplace,4874.54,2025-01-17
2247,2758,24,Marketplace,7995.62,2021-03-12
2248,1963,24,Revendedor,3089.64,2025-07-14
2249,469,23,Marketplace,6469.53,2021-03-29
2250,26,30,Revendedor,5829.24,2021-01-19
2251,1138,2,Loja Online,6965.14,2024-03-08
2252,2290,45,Loja Física,3010.6,2023-01-04
2253,3893,33,Revendedor,5315.8,2024-12-27
2254,26,41,Marketplace,231.38,2021-08-08
2255,2951,3,Marketplace,5455.64,2024-05-08
2256,1914,39,Revendedor,3261.31,2021-09-26
2257,667,23,Revendedor,7518.77,2024-05-03
2258,3901,43,Loja Online,5900.79,2020-12-27
2259,2408,39,Loja Física,5724.34,2024-12-27
2260,4261,37,Loja Online,1110.1,2025-01-25
2261,714,20,Revendedor,1427.62,2021-12-09
2262,3656,8,Revendedor,5334.87,2023-12-19
2263,1974,16,Loja Física,1446.42,2021-01-08
2264,733,7,Revendedor,7947.56,2024-02-25
2265,240,11,Marketplace,7230.92,2024-12-19
2266,2297,15,Marketplace,5360.87,2024-08-09
2267,1009,43,Loja Física,7389.62,2020-10-15
2268,4031,6,Marketplace,6988.33,2022-10-07
2269,530,42,Marketplace,3078.38,2021-05-04
2270,3127,42,Revendedor,6486.74,2023-07-03
2271,1832,17,Loja Online,2398.71,2023-08-23
2272,913,6,Marketplace,5950.59,2024-07-22
2273,1542,48,Loja Online,4625.43,2024-10-01
2274,1044,21,Revendedor,4657.64,2025-03-19
2275,14,20,Loja Online,4761.47,2023-12-10
2276,1556,25,Revendedor,2625.18,2022-03-29
2277,2991,52,Loja Física,4206.04,2021-04-03
2278,1820,7,Revendedor,172.59,2021-05-11
2279,3774,21,Loja Física,6547.57,2020-12-08
2280,2432,15,Revendedor,5471.85,2020-09-08
2281,1208,39,Marketplace,1252.38,2025-05-13
2282,282,39,Marketplace,2540.24,2024-09-05
2283,1012,18,Revendedor,5085.51,2024-09-29
2284,1768,32,Marketplace,5662.71,2025-01-30
2285,3086,4,Marketplace,1306.35,2025-02-13
2286,1726,47,Loja Física,5633.22,2022-09-06
2287,431,50,Loja Física,6868.55,2024-12-16
2288,3210,20,Loja Física,7929.4,2022-08-27
2289,3214,22,Revendedor,5455.4,2020-10-01
2290,2854,49,Revendedor,3189.4,2021-01-27
2291,4325,47,Marketplace,2330.68,2025-05-26
2292,1599,45,Revendedor,868.82,2024-12-31
2293,2650,49,Loja Online,6813.5,2023-05-23
2294,2491,30,Loja Física,4659.54,2025-02-15
2295,3620,45,Revendedor,2399.54,2023-09-22
2296,1187,14,Loja Física,6454.43,2025-07-15
2297,1603,48,Loja Online,2961.58,2022-03-18
2298,836,44,Loja Física,3074.79,2021-10-10
2299,3499,44,Loja Física,7415.28,2024-08-28
2300,787,23,Revendedor,1519.1,2025-03-04
2301,430,8,Marketplace,4787.8,2022-03-11
2302,1218,41,Revendedor,2035.51,2021-01-15
2303,974,16,Revendedor,3960.14,2024-03-13
2304,1414,42,Revendedor,6229.21,2023-02-24
2305,735,50,Revendedor,6932.68,2025-08-03
2306,3131,18,Revendedor,3001.85,2023-01-28
2307,984,8,Loja Online,1064.21,2025-07-20
2308,4176,15,Loja Online,4736.12,2022-05-07
2309,3929,18,Loja Online,6375.32,2021-02-05
2310,1484,25,Revendedor,7999.64,2025-05-24
2311,3553,20,Loja Física,885.59,2023-10-27
2312,521,46,Loja Física,3302.11,2023-10-01
2313,162,26,Revendedor,605.06,2022-12-02
2314,1017,49,Loja Física,7728.88,2025-08-22
2315,962,12,Loja Física,142.06,2024-07-11
2316,3664,52,Marketplace,1072.06,2023-01-06
2317,1056,37,Loja Física,5255.86,2024-07-16
2318,720,36,Marketplace,6826.46,2021-06-14
2319,287,6,Loja Online,4098.57,2024-07-09
2320,2979,35,Loja Física,3442.11,2025-05-02
2321,1,16,Marketplace,464.71,2021-10-01
2322,4256,51,Marketplace,5307.34,2024-07-23
2323,3645,9,Revendedor,5591.3,2023-01-23
2324,4282,23,Loja Física,5534.65,2021-01-16
2325,367,16,Loja Online,1585.78,2022-05-16
2326,2456,14,Loja Física,4856.94,2025-07-14
2327,1770,38,Marketplace,2291.43,2023-06-07
2328,3458,5,Marketplace,2159.33,2023-01-19
2329,1338,26,Revendedor,757.71,2023-11-23
2330,2083,44,Revendedor,7527.57,2024-11-06
2331,1174,35,Loja Física,657.41,2022-03-10
2332,2207,41,Loja Física,5744.12,2023-10-04
2333,4190,39,Loja Física,3415.52,2022-03-03
2334,1258,21,Revendedor,3093.64,2021-03-27
2335,2028,5,Marketplace,1084.51,2024-09-25
2336,902,44,Revendedor,621.08,2023-03-30
2337,729,24,Marketplace,6246.76,2025-05-03
2338,1199,52,Loja Física,2261.81,2024-08-28
2339,803,25,Loja Física,3091.2,2022-07-31
2340,861,51,Loja Online,1488.28,2022-10-27
2341,2512,38,Revendedor,854.77,2021-05-27
2342,2859,45,Marketplace,4457.18,2024-11-15
2343,812,4,Loja Física,2612.17,2023-04-29
2344,3192,12,Marketplace,6468.07,2024-11-30
2345,3299,31,Loja Física,2146.58,2021-01-05
2346,4208,46,Loja Física,5294.75,2024-02-24
2347,1169,25,Marketplace,517.63,2025-01-17
2348,3033,46,Loja Física,5457.9,2022-04-06
2349,3427,46,Revendedor,1546.53,2023-04-19
2350,2900,52,Revendedor,4067.61,2021-04-19
2351,2260,28,Loja Física,2510.98,2021-04-22
2352,713,20,Revendedor,6187.57,2025-07-15
2353,739,41,Loja Online,705.88,2022-12-09
2354,1967,6,Loja Física,4645.0,2024-04-15
2355,693,48,Marketplace,4477.86,2023-02-19
2356,4038,52,Loja Online,7701.11,2021-09-10
2357,3474,44,Loja Física,3889.28,2022-08-08
2358,4219,44,Loja Online,3303.22,2021-06-19
2359,1558,48,Loja Online,5741.86,2022-01-29
2360,2827,16,Loja Online,4898.25,2021-09-19
2361,1381,44,Loja Física,1481.03,2020-10-15
2362,3007,9,Marketplace,7624.62,2025-05-05
2363,3463,32,Revendedor,1446.82,2025-02-28
2364,928,22,Loja Física,6670.64,2023-04-18
2365,966,19,Marketplace,3916.68,2024-11-17
2366,2169,14,Loja Online,5930.4,2022-01-11
2367,3225,14,Marketplace,7439.96,2021-09-04
2368,4224,53,Loja Online,7489.77,2022-08-11
2369,4000,4,Marketplace,146.54,2022-05-18
2370,3772,22,Marketplace,2895.75,2021-04-10
2371,43,23,Loja Física,3276.34,2025-08-25
2372,73,7,Revendedor,3987.16,2024-07-26
2373,695,34,Loja Física,3344.68,2024-02-23
2374,3993,1,Loja Física,6178.64,2022-12-22
2375,2050,15,Revendedor,3223.33,2021-11-11
2376,2452,24,Revendedor,7148.33,2023-04-10
2377,2208,7,Revendedor,5284.61,2021-03-05
2378,3600,11,Loja Física,2894.53,2024-07-12
2379,3556,1,Marketplace,7080.25,2024-11-16
2380,1626,8,Loja Física,2350.71,2021-12-30
2381,1096,26,Revendedor,5977.0,2022-07-14
2382,259,11,Loja Física,7592.17,2025-07-31
2383,2178,8,Revendedor,3963.64,2023-09-02
2384,4060,52,Loja Física,2666.61,2022-07-04
2385,3276,33,Revendedor,1138.2,2025-07-22
2386,884,51,Loja Online,1096.38,2023-01-09
2387,2820,33,Loja Online,6162.34,2023-11-03
2388,1938,4,Marketplace,3494.35,2023-07-27
2389,66,28,Revendedor,2386.79,2025-01-12
2390,3981,6,Revendedor,2057.2,2024-02-10
2391,1250,47,Loja Física,2070.79,2024-09-19
2392,943,17,Loja Física,5364.01,2023-10-30
2393,3516,13,Revendedor,5681.04,2022-08-16
2394,845,45,Loja Física,1590.49,2021-01-11
2395,1219,15,Loja Online,1145.14,2021-04-10
2396,315,18,Loja Física,7439.88,2021-08-08
2397,3493,2,Loja Física,818.39,2022-03-29
2398,418,25,Revendedor,4247.27,2021-06-02
2399,1896,15,Marketplace,3466.0,2021-11-05
2400,503,33,Revendedor,5186.6,2022-05-14
2401,2493,8,Marketplace,2972.25,2022-04-12
2402,2876,46,Revendedor,2051.05,2025-04-10
2403,390,12,Loja Online,104.23,2021-11-26
2404,2635,14,Marketplace,3829.26,2022-12-14
2405,826,28,Loja Física,2092.88,2025-05-05
2406,4025,24,Marketplace,2504.42,2021-04-03
2407,794,43,Loja Online,5495.4,2024-07-18
2408,1068,22,Marketplace,5956.21,2022-07-23
2409,2961,48,Marketplace,1982.19,2023-10-18
2410,2261,14,Revendedor,789.13,2024-04-28
2411,872,9,Loja Online,424.21,2023-01-18
2412,1561,13,Revendedor,7411.46,2023-09-09
2413,614,35,Marketplace,2481.66,2022-12-05
2414,3885,49,Loja Física,4315.1,2025-08-27
2415,1259,3,Loja Física,1614.48,2020-09-05
2416,2069,49,Marketplace,7169.81,2024-04-21
2417,3674,41,Loja Online,7295.71,2023-08-14
2418,555,31,Revendedor,4237.73,2023-09-11
2419,4128,51,Loja Online,1418.79,2021-12-08
2420,2246,45,Loja Física,2388.29,2022-03-05
2421,499,51,Loja Física,5951.65,2021-09-07
2422,3257,32,Loja Online,1407.59,2020-12-07
2423,4173,25,Revendedor,3266.71,2024-03-07
2424,2225,14,Loja Física,128.44,2022-12-19
2425,1785,38,Loja Online,7045.32,2021-10-16
2426,4201,30,Marketplace,2496.94,2022-12-19
2427,1805,19,Marketplace,4461.99,2025-08-28
2428,1402,15,Loja Online,4315.17,2022-03-28
2429,2391,3,Loja Física,7542.16,2023-10-22
2430,2276,9,Marketplace,6999.72,2024-08-02
2431,423,42,Loja Física,7917.34,2024-05-29
2432,1721,35,Loja Online,111.06,2021-03-02
2433,2847,41,Marketplace,2664.04,2024-07-27
2434,2164,47,Loja Física,3325.91,2024-01-15
2435,2416,21,Loja Online,5045.05,2023-08-01
2436,86,53,Marketplace,1832.31,2025-05-31
2437,2292,12,Marketplace,7775.68,2023-03-16
2438,872,47,Revendedor,7570.68,2022-01-15
2439,2109,41,Loja Física,6553.09,2025-06-06
2440,1808,21,Marketplace,1710.96,2021-02-06
2441,3240,10,Revendedor,1930.61,2020-09-03
2442,3555,24,Loja Física,7227.13,2023-06-30
2443,768,32,Loja Física,3729.18,2020-09-05
2444,1443,13,Revendedor,7552.5,2021-06-04
2445,1478,42,Marketplace,266.27,2025-08-14
2446,1335,12,Revendedor,5530.2,2022-06-22
2447,1539,5,Loja Física,669.18,2021-02-10
2448,2010,30,Revendedor,891.85,2022-08-29
2449,4316,9,Loja Online,4866.02,2023-07-12
2450,3096,25,Loja Online,969.28,2022-07-27
2451,112,49,Loja Online,1144.21,2022-03-27
2452,685,18,Loja Física,7514.93,2024-07-17
2453,111,51,Loja Online,7665.18,2025-04-02
2454,872,35,Marketplace,6836.49,2021-10-10
2455,697,13,Loja Física,3895.36,2024-06-11
2456,3640,53,Loja Física,2528.34,2021-01-11
2457,3924,10,Loja Física,541.42,2021-07-08
2458,2192,41,Loja Online,267.54,2021-04-09
2459,365,7,Marketplace,910.27,2025-04-10
2460,3403,10,Loja Online,7306.12,2024-06-03
2461,197,15,Revendedor,3144.53,2022-01-18
2462,2895,42,Marketplace,1884.49,2022-06-14
2463,3152,44,Loja Online,3985.38,2023-09-13
2464,903,15,Loja Online,7656.09,2022-11-03
2465,2309,23,Loja Online,4964.0,2024-06-24
2466,970,24,Loja Online,7175.13,2023-10-09
2467,1238,12,Revendedor,4290.8,2020-11-03
2468,1486,44,Revendedor,1286.74,2022-09-06
2469,2471,40,Marketplace,2852.25,2022-11-07
2470,852,18,Revendedor,5327.68,2023-07-26
2471,2175,52,Loja Online,6331.96,2021-05-09
2472,1218,50,Loja Física,2630.02,2024-08-13
2473,3200,29,Revendedor,6535.73,2020-12-18
2474,928,37,Revendedor,7680.72,2020-10-26
2475,2282,10,Loja Online,2652.12,2023-09-19
2476,1045,12,Revendedor,2885.61,2022-08-09
2477,4049,28,Revendedor,5578.02,2022-01-08
2478,3392,39,Marketplace,1191.95,2022-03-13
2479,2015,25,Revendedor,4439.78,2023-02-09
2480,4036,35,Loja Física,3138.56,2025-01-23
2481,3456,34,Loja Física,5654.44,2024-10-05
2482,1927,24,Loja Online,1705.91,2024-10-07
2483,141,24,Revendedor,7665.16,2023-09-13
2484,903,4,Marketplace,2950.78,2024-06-13
2485,1142,19,Revendedor,1238.71,2023-01-27
2486,3450,16,Loja Física,6639.79,2023-03-22
2487,458,48,Loja Física,1026.16,2024-12-26
2488,1173,25,Loja Online,5599.37,2024-02-14
2489,3480,24,Loja Online,5641.07,2025-03-25
2490,605,31,Loja Física,338.47,2025-06-15
2491,2993,10,Loja Online,2035.86,2021-05-27
2492,103,37,Revendedor,1282.77,2021-08-03
2493,1495,31,Loja Física,6010.05,2021-04-02
2494,2454,31,Revendedor,5808.2,2020-10-05
2495,3638,51,Loja Online,2365.48,2022-05-26
2496,1278,4,Loja Online,4872.97,2025-04-21
2497,1422,33,Loja Física,185.85,2022-04-28
2498,3471,44,Revendedor,4477.83,2021-03-19
2499,2114,37,Marketplace,5703.89,2022-01-25
2500,3471,11,Marketplace,7787.67,2023-03-01
2501,4273,25,Loja Física,5970.76,2024-12-24
2502,3281,40,Loja Online,1829.36,2023-11-21
2503,1505,53,Loja Online,6550.81,2022-12-05
2504,3838,31,Marketplace,5256.33,2022-09-06
2505,3319,53,Revendedor,1402.11,2023-11-02
2506,3044,42,Revendedor,1638.37,2024-02-09
2507,889,7,Loja Online,2965.34,2024-10-14
2508,2749,2,Loja Física,2329.43,2025-04-27
2509,873,5,Loja Física,4817.17,2021-10-12
2510,2533,13,Loja Física,5143.27,2022-03-24
2511,266,16,Marketplace,771.81,2025-01-27
2512,368,37,Revendedor,460.88,2022-11-04
2513,2578,6,Marketplace,166.98,2022-06-12
2514,2922,49,Marketplace,7674.04,2021-07-30
2515,4098,13,Marketplace,6039.55,2025-02-15
2516,2916,9,Loja Online,2717.41,2020-10-21
2517,4126,7,Loja Física,287.11,2025-01-05
2518,3131,31,Loja Online,2391.94,2024-04-05
2519,1242,44,Revendedor,722.15,2023-05-23
2520,765,46,Loja Física,7086.78,2023-09-16
2521,1154,50,Loja Física,7947.99,2022-05-06
2522,4110,34,Marketplace,3635.09,2025-02-27
2523,1075,22,Marketplace,2946.5,2023-03-03
2524,3530,3,Revendedor,1988.97,2023-02-22
2525,615,10,Revendedor,869.51,2021-05-07
2526,123,10,Marketplace,4422.37,2021-09-18
2527,715,32,Loja Online,3692.98,2022-11-07
2528,1391,19,Loja Física,638.48,2024-01-31
2529,2977,23,Loja Online,661.96,2021-05-11
2530,3775,17,Revendedor,7830.02,2022-12-17
2531,3622,42,Loja Física,7524.65,2022-07-29
